stock_code,title,author,time,parsed_time,read_count,reply_count,url,source,page,crawl_time
002594,st恒比,潇湘变民,07-04 08:12,2025-07-04 08:12:00,177,1,"http://guba.eastmoney.com/news,002594,1567853509.html",东方财富,3,2025-07-06 02:02:54
002594,明天继续震荡整理。个人观点，仅供参考！走势说明一切！,大青山王老师,07-04 07:52,2025-07-04 07:52:00,168,1,"http://guba.eastmoney.com/news,002594,1567850563.html",东方财富,3,2025-07-06 02:02:54
002594,未来电池的预测，主要钠固态电池和锂固态电池两种，钠固态电池比锂固态电池能量密度稍,股友565f68,07-04 05:30,2025-07-04 05:30:00,297,2,"http://guba.eastmoney.com/news,300750,1567825868.html",东方财富,3,2025-07-06 02:02:54
002594,$比亚迪(SZ002594)$,和气的金钱暴,07-04 02:45,2025-07-04 02:45:00,400,2,"http://guba.eastmoney.com/news,002594,1567764435.html",东方财富,3,2025-07-06 02:02:54
002594,求求小米收购比亚迪,回忆与展望,07-04 07:57,2025-07-04 07:57:00,155,0,"http://guba.eastmoney.com/news,002594,1567851341.html",东方财富,3,2025-07-06 02:02:54
002594,光有热度，光人气指数，光有成交量，但是股价却一跌再跌，什么情况？,股友5nTxC8,07-04 08:29,2025-07-04 08:29:00,192,7,"http://guba.eastmoney.com/news,002594,1567402309.html",东方财富,3,2025-07-06 02:02:54
002594,求求你们发小作文的，星期五，星期六，星期天，不要发比亚迪的任何消息，下星期一涨点,静谧悠然的顾芸木,07-04 07:32,2025-07-04 07:32:00,170,1,"http://guba.eastmoney.com/news,002594,1567847594.html",东方财富,3,2025-07-06 02:02:54
002594,拿住就行了,赚200万的方哥,07-04 07:22,2025-07-04 07:22:00,165,2,"http://guba.eastmoney.com/news,002594,1567845984.html",东方财富,3,2025-07-06 02:02:54
002594,对比亚迪一个重大利好消息，一个重大利空消息,炒股养家WE618XIN,07-04 12:08,2025-07-04 12:08:00,5448,15,http://caifuhao.eastmoney.com/news/20250704120846044527810,东方财富,3,2025-07-06 02:02:54
002594,业绩这么好，但股价一直跌？垃圾,股友15308KH076,07-04 07:39,2025-07-04 07:39:00,151,0,"http://guba.eastmoney.com/news,002594,1567848628.html",东方财富,3,2025-07-06 02:02:54
002594,唉。新能源锅里面的老鼠，都把小米拖累成啥了,小米跌破52就清仓,07-04 03:16,2025-07-04 03:16:00,177,3,"http://guba.eastmoney.com/news,002594,1567791544.html",东方财富,3,2025-07-06 02:02:54
002594,真心希望船夫能明白一一大家买新能源车考虑的前三因素一一纯电续航（因为频繁充电实在,n142927439067b5e3524,07-04 05:58,2025-07-04 05:58:00,243,2,"http://guba.eastmoney.com/news,002594,1567831358.html",东方财富,3,2025-07-06 02:02:54
002594,我已经顶不住了，玩了1年，每个月都跌，买权重，跌，买高标，跌，打首板，第二天没有,一路长红的啊Y,07-04 04:30,2025-07-04 04:30:00,296,7,"http://guba.eastmoney.com/news,002594,1567812604.html",东方财富,3,2025-07-06 02:02:54
002594,比亚迪跟宁德时代真的是一个天一个地，一个又做车又做电池又做云轨又做手机代工业务的,驰马思坠之,07-04 04:56,2025-07-04 04:56:00,289,6,"http://guba.eastmoney.com/news,002594,1567818626.html",东方财富,3,2025-07-06 02:02:54
002594,行情晦涩控制好仓位，小仓位操作，我当前已4成仓压力开始感到压力了，如果和我差不多,火犀牛,07-04 05:19,2025-07-04 05:19:00,188,1,"http://guba.eastmoney.com/news,002594,1567823674.html",东方财富,3,2025-07-06 02:02:54
002594,拆股后再补吧，,有毅力的雁叶柔19,07-04 06:58,2025-07-04 06:58:00,141,0,"http://guba.eastmoney.com/news,002594,1567842124.html",东方财富,3,2025-07-06 02:02:54
002594,$比亚迪(SZ002594)$$宁德时代(SZ300750)$$宁德时代(HK|,豪爽泼辣的清樾3,07-04 06:56,2025-07-04 06:56:00,162,0,"http://guba.eastmoney.com/news,002594,1567841779.html",东方财富,3,2025-07-06 02:02:54
002594,吉利汽车：业绩走强，结构优化，估值不贵,一知股yzg,07-04 05:49,2025-07-04 05:49:00,364,1,http://caifuhao.eastmoney.com/news/20250704174946521349690,东方财富,3,2025-07-06 02:02:54
002594,赶紧回购股票吧,有自信的陆浩2,07-04 06:06,2025-07-04 06:06:00,177,2,"http://guba.eastmoney.com/news,002594,1567832877.html",东方财富,3,2025-07-06 02:02:54
002594,两市中报披露时间表已公布。哪些中报超预期的佼佼者，如美妙的少女，含情脉脉的望着你,a股海中人,07-03 09:26,2025-07-03 09:26:00,636,7,http://caifuhao.eastmoney.com/news/20250703212630975115830,东方财富,3,2025-07-06 02:02:54
002594,接着降本，路线决策错误，基本面已经变了，资金用脚投票。,股友5139097Di3,07-04 06:21,2025-07-04 06:21:00,152,0,"http://guba.eastmoney.com/news,002594,1567835871.html",东方财富,3,2025-07-06 02:02:54
002594,绩效开始打折了。摊子太大了，把自己搞废了。最多3个月，破20w。,应该快了吧,07-04 06:08,2025-07-04 06:08:00,167,0,"http://guba.eastmoney.com/news,002594,1567833274.html",东方财富,3,2025-07-06 02:02:54
002594,我330买的比亚迪，价格高了吗,北风瑟瑟吹南笙,07-04 03:38,2025-07-04 03:38:00,275,3,"http://guba.eastmoney.com/news,002594,1567799614.html",东方财富,3,2025-07-06 02:02:54
002594,大盘4000，比亚迪也回不到400……宁德时代，浓眉大眼，深受全行业喜爱。品牌很,feeling2016,07-04 10:51,2025-07-04 10:51:00,232,1,"http://guba.eastmoney.com/news,002594,1567573011.html",东方财富,3,2025-07-06 02:02:54
002594,像不像一坨shi啊,上海员外,07-04 03:30,2025-07-04 03:30:00,168,2,"http://guba.eastmoney.com/news,002594,1567796833.html",东方财富,3,2025-07-06 02:02:54
002594,腾势销售事业部总经理赵长江官宣岗位调整，称将在新岗位继续努力,比亚迪资讯,07-04 12:18,2025-07-04 12:18:00,2183,18,"http://guba.eastmoney.com/news,002594,1567636042.html",东方财富,3,2025-07-06 02:02:54
002594,比亚迪重要人事变动！赵长江卸任腾势汽车销售部总经理,证券时报,07-04 03:45,2025-07-04 03:45:00,1554,2,http://caifuhao.eastmoney.com/news/20250704154539530992150,东方财富,3,2025-07-06 02:02:54
002594,保持小仓位。莫要重仓。周一梭哈的，周四都跑了。大盘让我有一股瑟瑟发抖背后发凉的感,知止而蓄,07-04 04:31,2025-07-04 04:31:00,531,6,"http://guba.eastmoney.com/news,002594,1567812883.html",东方财富,3,2025-07-06 02:02:54
002594,#比亚迪高管轮岗；腾势总经理赵长江与方程豹李慧完成对调,盖世汽车,07-04 12:00,2025-07-04 12:00:00,1096,2,http://caifuhao.eastmoney.com/news/20250704120010141575220,东方财富,3,2025-07-06 02:02:54
002594,这种大盘股，涨不动，需要的资金太多，没有重大利好，主力不会去拉的。前段时间，都是,去三亚看海,07-04 10:54,2025-07-04 10:54:00,261,3,"http://guba.eastmoney.com/news,002594,1567576634.html",东方财富,3,2025-07-06 02:02:54
002594,不放量就不止跌。有本事再砸10个点。,股友z9256k0775,07-04 05:20,2025-07-04 05:20:00,133,0,"http://guba.eastmoney.com/news,002594,1567823794.html",东方财富,3,2025-07-06 02:02:54
002594,$宁德时代(SZ300750)$$宁德时代(HK|03750)$$比亚迪(SZ0,豪爽泼辣的清樾3,07-04 05:16,2025-07-04 05:16:00,145,0,"http://guba.eastmoney.com/news,300750,1567822973.html",东方财富,3,2025-07-06 02:02:54
002594,底部缩量盘整，再等等,股友0o8521c325,07-04 04:42,2025-07-04 04:42:00,172,2,"http://guba.eastmoney.com/news,002594,1567815472.html",东方财富,3,2025-07-06 02:02:54
002594,下周一，我想接回来，不知道什么价位买回合适？,安静的人生123,07-04 04:33,2025-07-04 04:33:00,144,1,"http://guba.eastmoney.com/news,002594,1567813380.html",东方财富,4,2025-07-06 02:02:55
002594,多狠啊回合制游戏是吧，直上直下,时间的尽头是退市,07-04 02:48,2025-07-04 02:48:00,709,4,"http://guba.eastmoney.com/news,002594,1567768291.html",东方财富,4,2025-07-06 02:02:55
002594,笛子，你真的很难不让人骂你，从来没有对一支股票这么失望,股友11537C1t93,07-04 02:59,2025-07-04 02:59:00,123,1,"http://guba.eastmoney.com/news,002594,1567780876.html",东方财富,4,2025-07-06 02:02:55
002594,[图片],豪爽泼辣的清樾3,07-04 04:08,2025-07-04 04:08:00,422,1,"http://guba.eastmoney.com/news,002594,1567807569.html",东方财富,4,2025-07-06 02:02:55
002594,不等一年别想解套了,有远见的香星少18,07-04 02:51,2025-07-04 02:51:00,107,1,"http://guba.eastmoney.com/news,002594,1567772535.html",东方财富,4,2025-07-06 02:02:55
002594,我问一下，港股老早就送转分红了，为什么A股迟迟没有动作？,元子兰子,07-04 02:52,2025-07-04 02:52:00,154,2,"http://guba.eastmoney.com/news,002594,1567772974.html",东方财富,4,2025-07-06 02:02:55
002594,何时会启动？,认知的重要性,07-04 03:27,2025-07-04 03:27:00,300,5,"http://guba.eastmoney.com/news,002594,1567796056.html",东方财富,4,2025-07-06 02:02:55
002594,比亚迪工厂停夜班了，执行5天8小时工作制了。是不是快凉了？,股友281903u0r5,07-03 11:45,2025-07-03 11:45:00,571,21,"http://guba.eastmoney.com/news,002594,1567120076.html",东方财富,4,2025-07-06 02:02:55
002594,果然继续跌了，看不到希望。,股友R69T196180,07-04 04:11,2025-07-04 04:11:00,127,0,"http://guba.eastmoney.com/news,002594,1567808277.html",东方财富,4,2025-07-06 02:02:55
002594,后市看涨,股友0o8521c325,07-04 04:08,2025-07-04 04:08:00,122,0,"http://guba.eastmoney.com/news,002594,1567807625.html",东方财富,4,2025-07-06 02:02:55
002594,这票就是利空加拆股分红导致的，港A规则还不一样，这个月顶住吧。等大A也搞完,基民LZfpxH,07-04 04:06,2025-07-04 04:06:00,144,0,"http://guba.eastmoney.com/news,002594,1567807310.html",东方财富,4,2025-07-06 02:02:55
002594,我宣布，比亚迪正式进入熊市，进入漫长下跌周期,理性的王泰成,07-04 03:51,2025-07-04 03:51:00,214,3,"http://guba.eastmoney.com/news,002594,1567803695.html",东方财富,4,2025-07-06 02:02:55
